timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616740502975,161,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739333096,204,No Content,Thread Group 1-1,text,true,,478,717,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739333096,0,0,0
1616740503137,165,https://radar2.eu-west.philips-healthsuite.com/chalogUiUsage.do,200,OK,Thread Group 1-1,text,true,,5374,780,1,1,https://radar2.eu-west.philips-healthsuite.com/chalogUiUsage.do,165,0,0
1616740503303,165,https://radar2.eu-west.philips-healthsuite.com/chalogUiUsage.do,200,OK,Thread Group 1-1,text,true,,5378,780,1,1,https://radar2.eu-west.philips-healthsuite.com/chalogUiUsage.do,163,0,0
1616740503469,162,https://radar2.eu-west.philips-healthsuite.com/chalogUiUsage.do,200,OK,Thread Group 1-1,text,true,,5378,775,1,1,https://radar2.eu-west.philips-healthsuite.com/chalogUiUsage.do,162,0,0
1616740503632,165,https://radar2.eu-west.philips-healthsuite.com/chalogUiUsage.do,200,OK,Thread Group 1-1,text,true,,5378,946,1,1,https://radar2.eu-west.philips-healthsuite.com/chalogUiUsage.do,165,0,0
1616740503798,160,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739338870,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739338870,0,0,0
1616740503958,165,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739339099,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739339099,0,0,0
1616740504123,159,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739339386,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739339386,0,0,0
1616740504283,159,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739339611,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739339611,0,0,0
1616740504443,172,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739339849,204,No Content,Thread Group 1-1,text,true,,478,652,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739339849,0,0,0
1616740504615,159,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739340071,204,No Content,Thread Group 1-1,text,true,,478,652,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739340071,0,0,0
1616740504774,175,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739344971,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739344971,0,0,0
1616740504949,159,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739345197,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739345197,0,0,0
