timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1615358375678,666,https://rswapplication2.eu-west.philips-healthsuite.com/#/home/dashboard,200,OK,Thread Group 1-9,text,true,,5547,500,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/#/home/dashboard,666,0,497
1615358376181,174,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,200,OK,Thread Group 1-3,text,true,,5394,473,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,174,0,0
1615358376259,173,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,200,OK,Thread Group 1-6,text,true,,5394,473,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,173,0,0
1615358376270,175,https://rswapplication2.eu-west.philips-healthsuite.com/supportedModalities/null.do,200,OK,Thread Group 1-8,text,true,,5416,526,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/supportedModalities/null.do,174,0,0
1615358375778,681,https://rswapplication2.eu-west.philips-healthsuite.com/#/home/dashboard,200,OK,Thread Group 1-10,text,true,,5547,500,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/#/home/dashboard,681,0,509
1615358376309,164,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-4,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,164,0,0
1615358376309,167,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-1,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,167,0,0
1615358376326,168,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,200,OK,Thread Group 1-7,text,true,,5394,473,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,168,0,0
1615358376337,170,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-2,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,170,0,0
1615358376334,175,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-5,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,175,0,0
1615358376345,167,https://rswapplication2.eu-west.philips-healthsuite.com/supportedModalities/null.do,200,OK,Thread Group 1-9,text,true,,5416,526,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/supportedModalities/null.do,167,0,0
1615358376356,172,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-3,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,172,0,0
1615358376434,175,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-6,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,175,0,0
1615358376447,171,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,200,OK,Thread Group 1-8,text,true,,5394,473,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,171,0,0
1615358376460,164,https://rswapplication2.eu-west.philips-healthsuite.com/supportedModalities/null.do,200,OK,Thread Group 1-10,text,true,,5412,526,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/supportedModalities/null.do,164,0,0
1615358376475,164,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-4,text,true,,5428,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,164,0,0
1615358376479,164,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-1,text,true,,5432,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,164,0,0
1615358376495,169,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-7,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,169,0,0
1615358376508,170,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-2,text,true,,5432,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,170,0,0
1615358376511,168,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-5,text,true,,5428,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,168,0,0
1615358376513,168,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,200,OK,Thread Group 1-9,text,true,,5390,473,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,168,0,0
1615358376529,171,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-3,text,true,,5432,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,171,0,0
1615358376610,173,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-6,text,true,,5428,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,173,0,0
1615358376619,174,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-8,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,174,0,0
1615358376625,169,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,200,OK,Thread Group 1-10,text,true,,5394,473,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/readConfig,169,0,0
1615358376640,166,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-4,text,true,,5424,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,166,0,0
1615358376646,164,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-1,text,true,,5420,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,164,0,0
1615358376665,171,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-7,text,true,,5432,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,170,0,0
1615358376680,169,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-2,text,true,,5424,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,169,0,0
1615358376682,167,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-9,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,167,0,0
1615358376680,171,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-5,text,true,,5424,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,171,0,0
1615358376702,172,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-3,text,true,,5424,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,172,0,0
1615358376795,165,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-10,text,true,,5401,480,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/usersComponent.do,165,0,0
1615358376784,180,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-6,text,true,,5424,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,180,0,0
1615358376795,171,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-8,text,true,,5401,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,171,0,0
1615358376807,163,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-4,text,true,,5413,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,163,0,0
1615358376812,163,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-1,text,true,,5417,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,163,0,0
1615358376837,169,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-7,text,true,,5424,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,169,0,0
1615358376850,171,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-9,text,true,,5432,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,171,0,0
1615358376850,174,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-2,text,true,,5417,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,174,0,0
1615358376852,181,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-5,text,true,,5417,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,181,0,0
1615358376875,171,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-3,text,true,,5417,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,171,0,0
1615358376961,169,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-10,text,true,,5428,501,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,169,0,0
1615358376971,163,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-4,text,true,,5414,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,163,0,0
1615358376965,173,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-6,text,true,,5418,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,173,0,0
1615358376967,172,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-8,text,true,,5424,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,172,0,0
1615358376978,162,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-1,text,true,,5414,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,162,0,0
1615358377007,168,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-7,text,true,,5417,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,168,0,0
1615358377022,171,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-9,text,true,,5414,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,171,0,0
1615358377025,170,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-2,text,true,,5418,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,170,0,0
1615358377034,178,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-5,text,true,,5418,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,178,0,0
1615358377047,171,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-3,text,true,,5418,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,171,0,0
1615358377131,166,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,200,OK,Thread Group 1-10,text,true,,5424,493,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboard.html,166,0,0
1615358377135,162,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-4,text,true,,5420,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,162,0,0
1615358377138,173,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-6,text,true,,5418,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,172,0,0
1615358377142,173,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-1,text,true,,5416,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,173,0,0
1615358377140,177,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-8,text,true,,5413,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,177,0,0
1615358377176,170,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-7,text,true,,5418,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,170,0,0
1615358377193,171,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-9,text,true,,5417,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,170,0,0
1615358377197,170,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-2,text,true,,5417,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,170,0,0
1615358377213,168,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-5,text,true,,5416,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,168,0,0
1615358377219,172,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-3,text,true,,5420,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,172,0,0
1615358377298,163,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-4,text,true,,5428,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,163,0,0
1615358377298,166,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,200,OK,Thread Group 1-10,text,true,,5417,486,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/header.jsp,165,0,0
1615358377317,166,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-1,text,true,,5428,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,165,0,0
1615358377312,174,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-6,text,true,,5420,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,174,0,0
1615358377346,169,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-7,text,true,,5414,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,169,0,0
1615358377318,200,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-8,text,true,,5418,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,0,0
1615358377364,170,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-9,text,true,,5414,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,170,0,0
1615358377367,175,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-2,text,true,,5428,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,175,0,0
1615358377382,179,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-5,text,true,,5428,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,179,0,0
1615358377392,170,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-3,text,true,,5428,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,170,0,0
1615358377463,163,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,200,OK,Thread Group 1-4,text,true,,5398,528,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,163,0,0
1615358377466,164,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,200,OK,Thread Group 1-10,text,true,,5418,487,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/footer.html,163,0,0
1615358377486,165,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,200,OK,Thread Group 1-1,text,true,,5398,528,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,165,0,0
1615358377487,172,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-6,text,true,,5428,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,172,0,0
1615358377517,173,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-7,text,true,,5420,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,173,0,0
1615358377520,173,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-8,text,true,,5416,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,173,0,0
1615358377535,166,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-9,text,true,,5420,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,166,0,0
1615358377542,170,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,200,OK,Thread Group 1-2,text,true,,5402,528,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,170,0,0
1615358377562,167,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,200,OK,Thread Group 1-5,text,true,,5402,528,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,167,0,0
1615358377563,179,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,200,OK,Thread Group 1-3,text,true,,5402,528,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,170,0,0
1615358377627,163,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,200,OK,Thread Group 1-4,text,true,,5450,612,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,163,0,0
1615358377630,182,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,200,OK,Thread Group 1-10,text,true,,5416,489,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Common/leftpane.html,182,0,0
1615358377654,164,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,200,OK,Thread Group 1-1,text,true,,5450,612,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,164,0,0
1615358377660,173,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,200,OK,Thread Group 1-6,text,true,,5402,528,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,173,0,0
1615358377691,169,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,200,OK,Thread Group 1-7,text,true,,5402,528,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/GlobalStatsData.do,169,0,0
1615358377694,179,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-8,text,true,,5428,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,179,0,0
1615358377702,176,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-9,text,true,,5424,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,175,0,0
1615358377713,171,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,200,OK,Thread Group 1-2,text,true,,5428,612,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,171,0,0
1615358377731,169,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,200,OK,Thread Group 1-5,text,true,,5446,612,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,169,0,0
1615358377743,171,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,200,OK,Thread Group 1-3,text,true,,5450,612,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Script/App/dashboard-resize.js?_=1613565830712,171,0,0
1615358377793,166,https://rswapplication2.eu-west.philips-healthsuite.com/getMaxTabsOpened.do,200,OK,Thread Group 1-4,text,true,,5403,482,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/getMaxTabsOpened.do,166,0,0
1615358377814,165,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,200,OK,Thread Group 1-10,text,true,,5428,497,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/Pages/Dashboard/dashboardGrid.html,165,0,0
1615358377821,164,https://rswapplication2.eu-west.philips-healthsuite.com/getMaxTabsOpened.do,200,OK,Thread Group 1-1,text,true,,5399,482,10,10,https://rswapplication2.eu-west.philips-healthsuite.com/getMaxTabsOpened.do,164,0,0
